Gene,Base,Vec,Bait1,Bait2,Enr1,Enr2,AdjEnr1,AdjEnr2,pBait1_Vec,pBait2_Vec,pBait1_Bait2,pBait2_Bait1,pBait1,pBait2
RAB1B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB20,3.11326796906392,0.124443984278245,0.431458502321247,0.567526260858906,1.46464760835481,1.82373664302601,NA,NA,NA,NA,NA,NA,NA,NA
RAB21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB22A,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB23,1.4252552470145,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB24,13.9502046589049,0.248184950878331,0.431458502321247,1.13505252171781,0.691204007273284,1.99067164794362,NA,NA,NA,NA,NA,NA,NA,NA
RAB25,13.2069653654365,0.247481933200172,0,2.27010504343562,-2.57280205270968,2.96331616744991,NA,NA,NA,NA,NA,NA,NA,NA
RAB26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB27A,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB27B,3.69188709731415,0.124443984278245,0.431458502321247,0.567526260858906,1.46464760835481,1.82373664302601,NA,NA,NA,NA,NA,NA,NA,NA
RAB28,0.191379548331571,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB29,7.81538299602267,0.247481933200172,0.431458502321247,0,0.694609402523432,-2.57280205270968,NA,NA,NA,NA,NA,NA,NA,NA
RAB2A,0.255833439784146,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB2B,0.78228375599549,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAB30,6.00158436517531,0.124443984278245,0.431458502321247,1.13505252171781,1.46464760835481,2.76411524902514,NA,NA,NA,NA,NA,NA,NA,NA
RAB31,4.16320034497705,0.123740966600086,0.431458502321247,1.13505252171781,1.47047348620303,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
RAB33A,5.23860006289676,0.372628935156575,0,1.13505252171781,-3.07939154431462,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
RAB33B,1.60336086912874,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RAB34,7.02293732285771,0.372628935156575,0.431458502321247,0.567526260858906,0.188019910918492,0.547108945589699,NA,NA,NA,NA,NA,NA,NA,NA
RAB35,5.11346738062789,0.248184950878331,0.431458502321247,0,0.691204007273284,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RAB37,0.611945871649081,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB38,1.05840410455194,0.621516903713065,0,0.567526260858906,-3.74742371625148,-0.120923226347163,NA,NA,NA,NA,NA,NA,NA,NA
RAB39A,1.1647607130462,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB39B,1.0099610205557,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RAB3B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB3C,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB3D,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB3GAP1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB3GAP2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB3IP,8.69993191101731,0.248184950878331,0.431458502321247,1.13505252171781,0.691204007273284,1.99067164794362,NA,NA,NA,NA,NA,NA,NA,NA
RAB40A,2.48545100160459,0.123740966600086,0,0.567526260858906,-1.79693796903008,1.82956252087424,NA,NA,NA,NA,NA,NA,NA,NA
RAB40AL,0.912741948608905,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB40B,2.1057109257929,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RAB40C,1.04984203686066,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB41,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB42,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB43,0,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAB44,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB4A,0.906956336867222,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB4B,2.84655610703605,0.123740966600086,0.431458502321247,2.27010504343562,1.47047348620303,3.73918025112951,NA,NA,NA,NA,NA,NA,NA,NA
RAB5A,2.50951440276144,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RAB5B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB6A,0.699565981079309,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAB6B,1.01598787262728,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB6C,8.24522789210571,0.870404872269555,0,1.13505252171781,-4.20226862065514,0.364610475248309,NA,NA,NA,NA,NA,NA,NA,NA
RAB7A,6.36192485033455,0.24888796855649,0.431458502321247,1.13505252171781,0.68780663132932,1.98727427199965,NA,NA,NA,NA,NA,NA,NA,NA
RAB7B,0.0705724071485896,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB8A,0.320096855248726,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB8B,0.319814715636292,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
RAB9A,4.47298166545865,0.371925917478416,0,1.13505252171781,-3.07698971014356,1.48988938575988,NA,NA,NA,NA,NA,NA,NA,NA
RAB9B,0.121844036008278,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RABAC1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RABEP2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RABGAP1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RABGAP1L,12.559784341143,0.372628935156575,0.431458502321247,0,0.188019910918492,-3.07939154431462,NA,NA,NA,NA,NA,NA,NA,NA
RABGEF1,8.56708940406162,0.123740966600086,0.431458502321247,1.13505252171781,1.47047348620303,2.76994112687336,NA,NA,NA,NA,NA,NA,NA,NA
RABGGTA,7.97431907818303,0.372628935156575,0,0.567526260858906,-3.07939154431462,0.547108945589699,NA,NA,NA,NA,NA,NA,NA,NA
RABGGTB,3.26256551399713,0.123740966600086,0,3.40515756515343,-1.79693796903008,4.31374162902717,NA,NA,NA,NA,NA,NA,NA,NA
RABIF,1.00892412573041,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RABL3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RABL6,6.59591693074592,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RAC1,23.8052377582269,1.3653687386699,0.862917004642494,1.13505252171781,-0.632622347273173,-0.256226958859284,NA,NA,NA,NA,NA,NA,NA,NA
RAC2,15.1375839329757,0.248184950878331,0.431458502321247,2.27010504343562,0.691204007273284,2.95991077219976,NA,NA,NA,NA,NA,NA,NA,NA
RAC3,1.75468011479868,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAD21,14.8720855358096,0.867592801556919,0.431458502321247,1.13505252171781,-0.930442618336329,0.369025022334003,NA,NA,NA,NA,NA,NA,NA,NA
RAD21L1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAD23A,7.69072292935423,0.371925917478416,0.431458502321247,1.13505252171781,0.190421745089552,1.48988938575988,NA,NA,NA,NA,NA,NA,NA,NA
RAD50,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAD51,1.24456232036669,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RAD51AP2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAD51C,0.446458232902855,0,0.431458502321247,0.567526260858906,3.26741145523311,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RAD54L,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAD9A,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAD9B,2.80460130108049,0,0,1.13505252171781,0,4.56687909590344,NA,NA,NA,NA,NA,NA,NA,NA
RADIL,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAE1,2.36026490584989,0.24888796855649,0,1.13505252171781,-2.57960482390379,1.98727427199965,NA,NA,NA,NA,NA,NA,NA,NA
RAET1E,0.255078684571284,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAET1G,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAF1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAG1,1.09169398956045,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAI1,9.1680323723444,0.743148817278674,0.862917004642494,1.13505252171781,0.202892125536392,0.579287513950281,NA,NA,NA,NA,NA,NA,NA,NA
RAI14,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAI2,13.2161583475704,0.372628935156575,0.431458502321247,2.27010504343562,0.188019910918492,2.45672667584497,NA,NA,NA,NA,NA,NA,NA,NA
RALA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RALB,1.91008366122462,0.497775937112979,0,0,-3.45358589223851,-3.45358589223851,NA,NA,NA,NA,NA,NA,NA,NA
RALBP1,18.7129319086384,0.248184950878331,1.72583400928499,0.567526260858906,2.57421738336044,1.05029304194449,NA,NA,NA,NA,NA,NA,NA,NA
RALGAPA1,1.20567862417645,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RALGAPA2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RALGAPB,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RALGPS1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RALGPS2,1.28952495754237,0.247481933200172,0,0.567526260858906,-2.57280205270968,1.05369843719464,NA,NA,NA,NA,NA,NA,NA,NA
RALY,0.756673986022578,0.124443984278245,0,0,-1.8027638468783,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
RALYL,6.28834057107363,0.123740966600086,0.431458502321247,0,1.47047348620303,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAMP1,0.480542447834807,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAMP2,0.134271543388302,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RAMP3,0.676681902714089,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RAN,5.41572220367154,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RANBP1,13.4755453106034,0.867592801556919,0,2.27010504343562,-4.19785407356944,1.33826414659015,NA,NA,NA,NA,NA,NA,NA,NA
RANBP10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RANBP17,12.1518512317171,0.868998836913237,0,0.567526260858906,-4.20006303563774,-0.573562545733422,NA,NA,NA,NA,NA,NA,NA,NA
RANBP2,0.120807141182981,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RANBP3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RANBP3L,2.08922617816416,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RANBP6,9.57785998506429,0.745257870313151,0,0.567526260858906,-3.99142274454607,-0.364922254641756,NA,NA,NA,NA,NA,NA,NA,NA
RANBP9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RANGRF,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAP1A,9.7390792444098,0.248184950878331,1.72583400928499,1.13505252171781,2.57421738336044,1.99067164794362,NA,NA,NA,NA,NA,NA,NA,NA
RAP1B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAP1GAP2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAP1GDS1,7.95611979783658,0.123740966600086,0.431458502321247,0,1.47047348620303,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAP2A,0.568302268911133,0.124443984278245,0,0,-1.8027638468783,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
RAP2B,0.0647360310650087,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAPGEF2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAPGEF5,20.0706245446489,0.867592801556919,1.72583400928499,0,0.952570757750824,-4.19785407356944,NA,NA,NA,NA,NA,NA,NA,NA
RAPGEF6,7.34576258603437,0.124443984278245,0.431458502321247,0.567526260858906,1.46464760835481,1.82373664302601,NA,NA,NA,NA,NA,NA,NA,NA
RAPGEFL1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAPH1,0.461996424758768,0.24888796855649,0,0,-2.57960482390379,-2.57960482390379,NA,NA,NA,NA,NA,NA,NA,NA
RAPSN,1.57987565314832,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RARB,0.777293798749209,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RARG,2.67311872784507,0.124443984278245,0,0.567526260858906,-1.8027638468783,1.82373664302601,NA,NA,NA,NA,NA,NA,NA,NA
RARRES1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RARRES2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RARRES3,15.0950127588814,0.620110868356747,1.72583400928499,2.27010504343562,1.40602502530789,1.79171841414721,NA,NA,NA,NA,NA,NA,NA,NA
RARS,15.0024394834189,0.248184950878331,0.862917004642494,1.13505252171781,1.61427625952973,1.99067164794362,NA,NA,NA,NA,NA,NA,NA,NA
RASA2,16.0649502679895,0.372628935156575,0.431458502321247,1.13505252171781,0.188019910918492,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
RASA3,22.2959765544322,0.99414583886964,0,1.13505252171781,-4.38425132625843,0.182627769645013,NA,NA,NA,NA,NA,NA,NA,NA
RASA4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASA4B,0.0636991362397126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASAL2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASAL3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASD1,4.80019303194614,0,0,2.27010504343562,0,5.53611822015959,NA,NA,NA,NA,NA,NA,NA,NA
RASEF,2.15852045015756,0.124443984278245,0,0,-1.8027638468783,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
RASGEF1A,21.0616678148595,1.48770366991367,0.431458502321247,2.27010504343562,-1.67529414871708,0.593412616209401,NA,NA,NA,NA,NA,NA,NA,NA
RASGEF1B,4.97367845915878,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASGEF1C,1.52096480853557,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASGRF2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASGRP3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASGRP4,11.570938128177,0.372628935156575,0.862917004642494,1.13505252171781,1.11109216317494,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
RASIP1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASL10A,0.191379548331571,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASL10B,1.08214579138578,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASL11A,0.0705724071485896,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASL11B,0.527769350649073,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASL12,2.88543708690604,0.24888796855649,0.431458502321247,0.567526260858906,0.68780663132932,1.04689566600053,NA,NA,NA,NA,NA,NA,NA,NA
RASSF1,0.198252819240448,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASSF10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASSF2,2.97569122431953,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RASSF3,0.128435167304721,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
RASSF4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASSF6,0.0636991362397126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RASSF7,3.41781411825344,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RAVER1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAVER2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAX,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RAX2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RB1,15.6801160571038,0.372628935156575,1.72583400928499,2.27010504343562,2.07103328700564,2.45672667584497,NA,NA,NA,NA,NA,NA,NA,NA
RBAK,8.49004319800003,0.372628935156575,0.431458502321247,2.27010504343562,0.188019910918492,2.45672667584497,NA,NA,NA,NA,NA,NA,NA,NA
RBAK-RBAKDN,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBBP6,9.60208605030601,0.372628935156575,0.431458502321247,1.13505252171781,0.188019910918492,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
RBBP8NL,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBBP9,0.184506277422694,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBCK1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBFA,4.26630516560106,0.9948488565478,0,0.567526260858906,-4.38522235807431,-0.758721868169992,NA,NA,NA,NA,NA,NA,NA,NA
RBFOX1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBFOX3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBKS,1.84634495027434,0.248184950878331,0.431458502321247,0,0.691204007273284,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RBL2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM11,1.12300042397085,0.123740966600086,0.431458502321247,0,1.47047348620303,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RBM14,16.4310835136296,1.3653687386699,1.72583400928499,1.13505252171781,0.327318776557536,-0.256226958859284,NA,NA,NA,NA,NA,NA,NA,NA
RBM17,1.09753036564403,0.124443984278245,0,0,-1.8027638468783,-1.8027638468783,NA,NA,NA,NA,NA,NA,NA,NA
RBM18,0.0636991362397126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM20,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM22,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM24,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM25,16.2242219704245,1.11648077011341,0.862917004642494,1.13505252171781,-0.353606911530294,0.0227884768835947,NA,NA,NA,NA,NA,NA,NA,NA
RBM26,2.88502642527884,0,0.431458502321247,9.08042017374249,3.26741145523311,7.51260934815561,NA,NA,NA,NA,NA,NA,NA,NA
RBM27,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM28,28.6842646053806,0.868998836913237,0.431458502321247,2.27010504343562,-0.932651580404628,1.33605518452185,NA,NA,NA,NA,NA,NA,NA,NA
RBM34,6.95702468532131,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RBM38,0.204843950536892,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM39,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM4,5.82501663856604,0,0.431458502321247,0.567526260858906,3.26741145523311,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RBM41,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM42,7.65537316064668,0.372628935156575,0.431458502321247,1.13505252171781,0.188019910918492,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
RBM43,1.37647793449197,0.123740966600086,0,0.567526260858906,-1.79693796903008,1.82956252087424,NA,NA,NA,NA,NA,NA,NA,NA
RBM44,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBM45,3.06577011626854,0.24888796855649,0.431458502321247,0,0.68780663132932,-2.57960482390379,NA,NA,NA,NA,NA,NA,NA,NA
RBM46,9.08494004279551,0.371222899800257,0,1.13505252171781,-3.07458387067088,1.49229522523257,NA,NA,NA,NA,NA,NA,NA,NA
RBM47,3.05182190883147,0.124443984278245,0.431458502321247,1.13505252171781,1.46464760835481,2.76411524902514,NA,NA,NA,NA,NA,NA,NA,NA
RBM48,1.01307170503159,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RBM5,25.370004219517,1.48770366991367,1.72583400928499,1.13505252171781,0.207719227370076,-0.375826508046745,NA,NA,NA,NA,NA,NA,NA,NA
RBM6,5.06929635705541,0.24888796855649,0,0,-2.57960482390379,-2.57960482390379,NA,NA,NA,NA,NA,NA,NA,NA
RBM7,2.23851253346605,0.247481933200172,0.431458502321247,0,0.694609402523432,-2.57280205270968,NA,NA,NA,NA,NA,NA,NA,NA
RBMS1,4.83545252877752,0,0.431458502321247,0.567526260858906,3.26741145523311,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RBMS2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBMS3,0.0636991362397126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBMXL1,1.64987259144072,0.371925917478416,0,0.567526260858906,-3.07698971014356,0.549510779760758,NA,NA,NA,NA,NA,NA,NA,NA
RBMXL2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBMXL3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBMY1A1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBMY1B,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBMY1D,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBMY1F,15.7602731964671,0.989927732800686,0,1.13505252171781,-4.37841137022237,0.188467725681074,NA,NA,NA,NA,NA,NA,NA,NA
RBMY1J,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBP1,3.67012753650646,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RBP2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBP3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBP4,0.657663264037621,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBP5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBP7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RBPMS,0.127680412091859,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
RBPMS2,2.82372007669249,0,0.431458502321247,0,3.26741145523311,0,NA,NA,NA,NA,NA,NA,NA,NA
RBSN,11.7999272784359,0.372628935156575,0.431458502321247,1.13505252171781,0.188019910918492,1.48748755158882,NA,NA,NA,NA,NA,NA,NA,NA
RBX1,0.639347291660151,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RC3H1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RC3H2,4.57124882186206,0.371222899800257,0,1.13505252171781,-3.07458387067088,1.49229522523257,NA,NA,NA,NA,NA,NA,NA,NA
RCAN1,0.618819142557958,0.248184950878331,0,0,-2.57620744795983,-2.57620744795983,NA,NA,NA,NA,NA,NA,NA,NA
RCAN2,7.13841895369615,0.123740966600086,0,0,-1.79693796903008,-1.79693796903008,NA,NA,NA,NA,NA,NA,NA,NA
RCAN3,5.39512945145219,0.248184950878331,0,2.27010504343562,-2.57620744795983,2.95991077219976,NA,NA,NA,NA,NA,NA,NA,NA
RCBTB1,1.68438984726253,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RCC1,18.9112341004725,0.745257870313151,1.72583400928499,2.27010504343562,1.15900208677419,1.54469547561352,NA,NA,NA,NA,NA,NA,NA,NA
RCC2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RCCD1,0.512985914006022,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RCE1,2.72644044252074,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RCN1,5.71769356253079,0,0.431458502321247,1.13505252171781,3.26741145523311,4.56687909590344,NA,NA,NA,NA,NA,NA,NA,NA
RCN2,0.0705724071485896,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RCN3,5.78010204941202,0.371222899800257,0.431458502321247,0,0.192827584562237,-3.07458387067088,NA,NA,NA,NA,NA,NA,NA,NA
RCOR1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RCOR3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RCSD1,2.06681875629158,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RCVRN,2.34972071213246,2.72230126520189,0,0.567526260858906,-5.79301213814753,-2.16651164824321,NA,NA,NA,NA,NA,NA,NA,NA
RD3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RD3L,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RDH10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RDH11,6.87633980077318,0.371925917478416,0,2.27010504343562,-3.07698971014356,2.45912851001603,NA,NA,NA,NA,NA,NA,NA,NA
RDH12,9.61054665648979,0,0,0.567526260858906,0,3.62650048990432,NA,NA,NA,NA,NA,NA,NA,NA
RDH13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RDH14,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
RDH16,9.90137129226814,0.371925917478416,0.431458502321247,1.13505252171781,0.190421745089552,1.48988938575988,NA,NA,NA,NA,NA,NA,NA,NA
RDH5,6.5074544433706,0.248184950878331,0,0.567526260858906,-2.57620744795983,1.05029304194449,NA,NA,NA,NA,NA,NA,NA,NA
RDH8,8.50271598660215,0.248184950878331,0.431458502321247,2.27010504343562,0.691204007273284,2.95991077219976,NA,NA,NA,NA,NA,NA,NA,NA
RDX,14.0673243221839,0.868998836913237,0.431458502321247,1.13505252171781,-0.932651580404628,0.366816060265704,NA,NA,NA,NA,NA,NA,NA,NA
